Volatility 3 Framework 2.28.1

Offset	Record Type	Record Number	Link Count	MFT Type	Permissions	Attribute Type	Created	Modified	Updated	Accessed	Filename
0x9de2c50	FILE	72407	3	File	N/A	STANDARD_INFORMATION	2011-04-12 08:17:31.000000 UTC	2011-04-12 08:17:31.000000 UTC	2017-01-29 03:09:30.000000 UTC	2011-04-12 08:17:31.000000 UTC	N/A
* 0x9de2cb0	FILE	72407	3	File	Archive	FILE_NAME	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	WEB.rs.mui
* 0x9de2d20	FILE	72407	3	File	Archive	FILE_NAME	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	WEB.rs.mui
* 0x9de2d90	FILE	72407	3	File	Archive	FILE_NAME	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	2017-01-29 03:09:29.000000 UTC	WEBRS~1.MUI
0x9de7050	FILE	35344	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:16.000000 UTC	2010-11-21 03:24:16.000000 UTC	2017-01-29 03:04:40.000000 UTC	2010-11-21 03:24:16.000000 UTC	N/A
* 0x9de70b0	FILE	35344	2	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	sxs.dll
* 0x9de7118	FILE	35344	2	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	sxs.dll
0x9de7450	FILE	35345	2	File	N/A	STANDARD_INFORMATION	2009-07-13 23:36:18.000000 UTC	2009-07-14 01:41:54.000000 UTC	2017-01-29 03:04:40.000000 UTC	2009-07-13 23:36:18.000000 UTC	N/A
* 0x9de74b0	FILE	35345	2	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	sxshared.dll
* 0x9de7528	FILE	35345	2	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	sxshared.dll
0x9de7850	FILE	35346	2	File	N/A	STANDARD_INFORMATION	2009-07-13 23:23:18.000000 UTC	2009-07-14 01:16:15.000000 UTC	2017-01-29 03:04:40.000000 UTC	2009-07-13 23:23:18.000000 UTC	N/A
* 0x9de78b0	FILE	35346	2	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	sxshared.dll
* 0x9de7928	FILE	35346	2	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	sxshared.dll
0x9de7c50	FILE	35347	3	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:08.000000 UTC	2010-11-21 03:24:08.000000 UTC	2017-01-29 03:04:40.000000 UTC	2010-11-21 03:24:08.000000 UTC	N/A
* 0x9de7cb0	FILE	35347	3	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	SxsMigPlugin.dll
* 0x9de7d30	FILE	35347	3	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	SXSMIG~1.DLL
* 0x9de7da8	FILE	35347	3	File	Archive	FILE_NAME	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	2017-01-29 03:03:57.000000 UTC	SxsMigPlugin.dll
0x9e63050	FILE	26180	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:08.000000 UTC	2010-11-21 03:24:08.000000 UTC	2017-01-29 02:59:01.000000 UTC	2010-11-21 03:24:08.000000 UTC	N/A
* 0x9e630b0	FILE	26180	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	desk.cpl
* 0x9e63120	FILE	26180	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	desk.cpl
0x9e63450	FILE	26181	2	File	N/A	STANDARD_INFORMATION	2009-07-13 23:52:46.000000 UTC	2009-07-14 01:14:08.000000 UTC	2017-01-29 02:59:01.000000 UTC	2009-07-13 23:52:46.000000 UTC	N/A
* 0x9e634b0	FILE	26181	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	Firewall.cpl
* 0x9e63528	FILE	26181	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	Firewall.cpl
0x9e63850	FILE	26182	2	File	N/A	STANDARD_INFORMATION	2009-07-14 00:08:15.000000 UTC	2009-07-14 01:38:51.000000 UTC	2017-01-29 02:59:01.000000 UTC	2009-07-14 00:08:15.000000 UTC	N/A
* 0x9e638b0	FILE	26182	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	Firewall.cpl
* 0x9e63928	FILE	26182	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	Firewall.cpl
0x9e63c50	FILE	26183	2	File	N/A	STANDARD_INFORMATION	2009-07-13 23:16:14.000000 UTC	2009-07-14 01:14:08.000000 UTC	2017-01-29 02:59:01.000000 UTC	2009-07-13 23:16:14.000000 UTC	N/A
* 0x9e63cb0	FILE	26183	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	hdwwiz.cpl
* 0x9e63d20	FILE	26183	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	hdwwiz.cpl
0x9e67050	FILE	26484	1	File	N/A	STANDARD_INFORMATION	2009-06-10 21:34:45.000000 UTC	2009-06-10 21:34:45.000000 UTC	2017-01-29 02:59:06.000000 UTC	2009-06-10 21:34:45.000000 UTC	N/A
* 0x9e670b0	FILE	26484	1	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	dssec.dat
0x9e67450	FILE	26485	1	File	N/A	STANDARD_INFORMATION	2009-06-10 20:53:53.000000 UTC	2009-06-10 20:53:53.000000 UTC	2017-01-29 02:59:06.000000 UTC	2009-06-10 20:53:53.000000 UTC	N/A
* 0x9e674b0	FILE	26485	1	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	dssec.dat
0x9e67850	FILE	26486	1	File	N/A	STANDARD_INFORMATION	2009-07-14 02:34:42.000000 UTC	2009-06-10 21:34:45.000000 UTC	2017-01-29 02:59:06.000000 UTC	2009-07-14 02:34:42.000000 UTC	N/A
* 0x9e678b0	FILE	26486	1	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	dssec.dat
0x9e67c50	FILE	26487	1	File	N/A	STANDARD_INFORMATION	2009-07-14 02:34:42.000000 UTC	2009-06-10 20:53:53.000000 UTC	2017-01-29 02:59:06.000000 UTC	2009-07-14 02:34:42.000000 UTC	N/A
* 0x9e67cb0	FILE	26487	1	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	dssec.dat
0x9e8a050	FILE	18356	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:41:09.000000 UTC	2017-01-29 03:15:35.000000 UTC	2017-01-29 03:15:35.000000 UTC	2015-04-24 20:41:09.000000 UTC	N/A
* 0x9e8a0b0	FILE	18356	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	853A2B~1
* 0x9e8a120	FILE	18356	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	853a2bd3-1a97-44f2-9536-ebdc2b57e5ac
0x9e8a450	FILE	18357	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:41:18.000000 UTC	2017-02-01 03:03:20.000000 UTC	2017-02-01 03:03:20.000000 UTC	2015-04-24 20:41:18.000000 UTC	N/A
* 0x9e8a4b0	FILE	18357	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	8D91D4~1
* 0x9e8a520	FILE	18357	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	8d91d439-0f7e-4c89-afbc-ffc2bfc76c64
0x9e8a850	FILE	18358	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:41:20.000000 UTC	2015-04-24 20:41:20.000000 UTC	2017-01-29 02:58:32.000000 UTC	2015-04-24 20:41:20.000000 UTC	N/A
* 0x9e8a8b0	FILE	18358	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	935594~1
* 0x9e8a920	FILE	18358	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	93559457-1ff5-4215-9a77-d1fc4f36259d
0x9e8ac50	FILE	18359	2	File	N/A	STANDARD_INFORMATION	2009-07-14 04:57:59.000000 UTC	2010-11-21 03:27:14.000000 UTC	2017-01-29 02:58:32.000000 UTC	2009-07-14 04:57:59.000000 UTC	N/A
* 0x9e8acb0	FILE	18359	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	943080~1
* 0x9e8ad20	FILE	18359	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	94308059B57B3142E455B38A6EB92015
0x9e9a050	FILE	18360	2	File	N/A	STANDARD_INFORMATION	2009-07-14 04:55:34.000000 UTC	2009-07-14 04:55:34.000000 UTC	2017-01-29 02:58:32.000000 UTC	2009-07-14 04:55:34.000000 UTC	N/A
* 0x9e9a0b0	FILE	18360	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	943080~1
* 0x9e9a120	FILE	18360	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	94308059B57B3142E455B38A6EB92015
0x9e9a450	FILE	18361	1	DirInUse	N/A	STANDARD_INFORMATION	2017-01-29 00:41:33.000000 UTC	2017-01-29 00:41:33.000000 UTC	2017-01-29 00:41:33.000000 UTC	2017-01-29 00:41:33.000000 UTC	N/A
* 0x9e9a4b0	FILE	18361	1	DirInUse	0x0	FILE_NAME	2017-01-29 00:41:33.000000 UTC	2017-01-29 00:41:33.000000 UTC	2017-01-29 00:41:33.000000 UTC	2017-01-29 00:41:33.000000 UTC	MSBuild
0x9e9a850	FILE	18362	2	File	N/A	STANDARD_INFORMATION	2009-07-14 04:57:59.000000 UTC	2010-11-21 03:27:14.000000 UTC	2017-01-29 02:58:32.000000 UTC	2009-07-14 04:57:59.000000 UTC	N/A
* 0x9e9a8b0	FILE	18362	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	943080~1
* 0x9e9a920	FILE	18362	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	94308059B57B3142E455B38A6EB92015
0x9e9ac50	FILE	18363	2	File	N/A	STANDARD_INFORMATION	2009-07-14 05:08:53.000000 UTC	2017-07-29 20:02:19.000000 UTC	2017-07-29 20:02:19.000000 UTC	2009-07-14 05:08:53.000000 UTC	N/A
* 0x9e9acb0	FILE	18363	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	9435F8~1
* 0x9e9ad20	FILE	18363	2	File	Archive	FILE_NAME	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	2017-01-29 02:58:29.000000 UTC	9435f817-fed2-454e-88cd-7f78fda62c48
0x9f2d050	FILE	37196	2	File	N/A	STANDARD_INFORMATION	2009-07-14 05:32:38.000000 UTC	2009-07-14 05:32:24.000000 UTC	2017-01-29 03:06:10.000000 UTC	2009-07-14 05:32:24.000000 UTC	N/A
* 0x9f2d0b0	FILE	37196	2	File	Archive	FILE_NAME	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	WO909A~1.DLL
* 0x9f2d128	FILE	37196	2	File	Archive	FILE_NAME	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	wow64_microsoft-windows-w..sition-coreservices_31bf3856ad364e35_6.1.7600.16385_none_98ddd70b016524a9_wiatrace.dll_dfb4e972
0x9f2d450	FILE	37197	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:25:10.000000 UTC	2010-11-21 03:25:10.000000 UTC	2017-01-29 03:06:10.000000 UTC	2010-11-21 03:25:10.000000 UTC	N/A
* 0x9f2d4b0	FILE	37197	2	File	Archive	FILE_NAME	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	wiavideo.dll
* 0x9f2d528	FILE	37197	2	File	Archive	FILE_NAME	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	wiavideo.dll
0x9f2d850	FILE	37198	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:48.000000 UTC	2010-11-21 03:24:48.000000 UTC	2017-01-29 03:06:10.000000 UTC	2010-11-21 03:24:48.000000 UTC	N/A
* 0x9f2d8b0	FILE	37198	2	File	Archive	FILE_NAME	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	wiavideo.dll
* 0x9f2d928	FILE	37198	2	File	Archive	FILE_NAME	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	wiavideo.dll
0x9f2dc50	FILE	37199	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:24:08.000000 UTC	2010-11-21 03:24:08.000000 UTC	2017-01-29 03:06:10.000000 UTC	2010-11-21 03:24:08.000000 UTC	N/A
* 0x9f2dcb0	FILE	37199	2	File	Archive	FILE_NAME	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	wimgapi.dll
* 0x9f2dd20	FILE	37199	2	File	Archive	FILE_NAME	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	2017-01-29 03:05:00.000000 UTC	wimgapi.dll
0xa090050	FILE	26620	2	File	N/A	STANDARD_INFORMATION	2010-11-21 03:40:15.000000 UTC	2010-11-21 03:40:15.000000 UTC	2017-01-29 02:59:15.000000 UTC	2010-11-21 03:40:15.000000 UTC	N/A
* 0xa0900b0	FILE	26620	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x000000000000000a.db
* 0xa090190	FILE	26620	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	{6AF06~3.DB
0xa090450	FILE	26621	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:41:10.000000 UTC	2015-04-24 20:41:10.000000 UTC	2017-01-29 02:59:15.000000 UTC	2015-04-24 20:41:10.000000 UTC	N/A
* 0xa0904b0	FILE	26621	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	{6AF06~1.DB
* 0xa090520	FILE	26621	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x000000000000000c.db
0xa090850	FILE	26622	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:41:19.000000 UTC	2015-04-24 20:41:19.000000 UTC	2017-01-29 02:59:15.000000 UTC	2015-04-24 20:41:19.000000 UTC	N/A
* 0xa0908b0	FILE	26622	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	{6AF06~2.DB
* 0xa090920	FILE	26622	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000011.db
0xa090c50	FILE	26623	2	File	N/A	STANDARD_INFORMATION	2015-04-24 20:41:19.000000 UTC	2015-04-24 20:41:19.000000 UTC	2017-01-29 02:59:15.000000 UTC	2015-04-24 20:41:19.000000 UTC	N/A
* 0xa090cb0	FILE	26623	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	{CB39B~1.DB
* 0xa090d20	FILE	26623	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	{CB39BDAA-49E1-4A10-AB26-EC6D4493DE47}.2.ver0x0000000000000001.db
0xa165050	FILE	26232	2	File	N/A	STANDARD_INFORMATION	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	N/A
* 0xa1650b0	FILE	26232	2	File	Archive	FILE_NAME	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	MICROS~1.AUX
* 0xa165128	FILE	26232	2	File	Archive	FILE_NAME	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	2017-01-29 00:41:34.000000 UTC	Microsoft.Activities.Build.ni.dll.aux
0xa165450	FILE	26233	2	File	N/A	STANDARD_INFORMATION	2009-07-13 21:06:24.000000 UTC	2009-06-10 21:36:15.000000 UTC	2017-01-29 02:59:04.000000 UTC	2009-07-13 21:06:24.000000 UTC	N/A
* 0xa1654b0	FILE	26233	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	M1033DSK.CRT
* 0xa165528	FILE	26233	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	M1033DSK.CRT
0xa165850	FILE	26234	2	File	N/A	STANDARD_INFORMATION	2015-03-05 09:23:34.000000 UTC	2015-03-05 09:23:34.000000 UTC	2017-01-29 02:59:04.000000 UTC	2015-04-24 20:44:06.000000 UTC	N/A
* 0xa1658b0	FILE	26234	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	APPLIC~1.CS
* 0xa165920	FILE	26234	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	ApplicationConfigurationPage.cs
0xa165c50	FILE	26235	2	File	N/A	STANDARD_INFORMATION	2015-02-04 05:18:36.000000 UTC	2015-02-04 05:18:36.000000 UTC	2017-01-29 02:59:04.000000 UTC	2015-04-24 20:44:06.000000 UTC	N/A
* 0xa165cb0	FILE	26235	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	APPLIC~1.CS
* 0xa165d20	FILE	26235	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	ApplicationConfigurationPage.cs
0xa166050	FILE	26236	2	File	N/A	STANDARD_INFORMATION	2009-07-13 20:37:05.000000 UTC	2009-06-10 20:39:33.000000 UTC	2017-01-29 02:59:04.000000 UTC	2009-07-13 20:37:05.000000 UTC	N/A
* 0xa1660b0	FILE	26236	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	APPLIC~1.CS
* 0xa166120	FILE	26236	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	ApplicationConfigurationPage.cs
0xa166450	FILE	26237	2	File	N/A	STANDARD_INFORMATION	2009-07-14 02:36:20.000000 UTC	2009-06-10 20:39:33.000000 UTC	2017-01-29 02:59:04.000000 UTC	2009-07-14 02:36:20.000000 UTC	N/A
* 0xa1664b0	FILE	26237	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	APPLIC~1.CS
* 0xa166520	FILE	26237	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	ApplicationConfigurationPage.cs
0xa166850	FILE	26238	2	File	N/A	STANDARD_INFORMATION	2015-03-05 09:23:34.000000 UTC	2015-03-05 09:23:34.000000 UTC	2017-01-29 02:59:04.000000 UTC	2015-04-24 20:44:06.000000 UTC	N/A
* 0xa1668b0	FILE	26238	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	NAVIGA~1.CS
* 0xa166920	FILE	26238	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	NavigationBar.cs
0xa166c50	FILE	26239	2	File	N/A	STANDARD_INFORMATION	2015-02-04 05:18:36.000000 UTC	2015-02-04 05:18:36.000000 UTC	2017-01-29 02:59:04.000000 UTC	2015-04-24 20:44:06.000000 UTC	N/A
* 0xa166cb0	FILE	26239	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	NAVIGA~1.CS
* 0xa166d20	FILE	26239	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	NavigationBar.cs
0xa168050	FILE	26528	2	File	N/A	STANDARD_INFORMATION	2009-06-10 21:26:10.000000 UTC	2009-06-10 21:26:10.000000 UTC	2017-01-29 02:59:08.000000 UTC	2009-06-10 21:26:10.000000 UTC	N/A
* 0xa1680b0	FILE	26528	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	mlang.dat
* 0xa168120	FILE	26528	2	File	Archive	FILE_NAME	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	2017-01-29 02:58:55.000000 UTC	mlang.dat
0xa168450	FILE	26529	2	File	N/A	STANDARD_INFORMATION	2009-07-14 02:59:34.000000 UTC	2009-07-14 02:58:59.000000 UTC	2017-01-29 02:59:08.000000 UTC	2009-07-14 02:58:59.000000 UTC	N/A
